param,rhat,means_by_seed_1,means_by_seed_2,means_by_seed_3
sig_pie,1.45971074383314,0.286786438120228,0.259223765479499,0.254387260631981
sig_z,1.22476505338256,0.350569452681114,0.30002173411877,0.322717699657201
sig_gz,2.68204194485496,0.0570448475622654,0.0369130092723634,0.0781572950124176
sig_k,1.55130192610658,0.0949338464451734,0.108247987176651,0.085605926957642
sig_gk,1.68737352180915,0.0519610470723748,0.0419938348744417,0.0491065455145748
sig_w,1.67173004228554,0.0739064066720479,0.0680896436626775,0.0933361849540793
sig_gw,1.34544982562639,0.0422119515040968,0.0316618609016364,0.0323980940142213
sig_hpp,2.04603847556531,0.283204610319369,0.385900044187701,0.295394068426036
sig_ghpp,3.16277448020264,0.0685077119856017,0.0432732765136919,0.0469346721004875
sig_pr,2.20739043016582,0.267957298086357,0.176277514496618,0.190147636875931
sig_gpr,1.23687267740576,0.0348064768502401,0.0347336651519082,0.0298945357831804
sig_xi,1.51198395495893,0.0925493550113775,0.12449910545156,0.13082984861175
sme_y,4.18300457359147,0.272163044085048,0.415035503383056,0.524366521239611
sme_pi,3.95805762933906,0.632636594024619,0.754317069943779,0.882913914633674
sme_w,1.7088897947316,0.0870333407928197,0.0686321363447358,0.0685324596052617
sme_U,1.00258484929011,0.165133992026431,0.167405496090081,0.166348280305403
sme_pr,2.92488179686938,0.202863285008274,0.293621495652373,0.252347780506859
sme_hpp,2.33768313430725,0.271587924260184,0.321052691130741,0.376143942255459
sme_k,1.08432034762914,0.065397035757477,0.0598135216830454,0.0613618321113368
sme_pieobs,1,0.3,0.3,0.3
m84_y,1.79461481906949,1.98881175016542,1.38992382807561,1.21661549545962
m84_z,5.18683942597201,1.15617665765618,2.54845057250869,0.655983242109979
m84_c,1.71100566409793,1.27591427255366,1.80571231302525,1.43493885939773
m93_pi,2.00730993698594,1.78161092282689,1.55973349151454,1.32792472316063
m93_U,1.31930317973717,1.47048843321131,1.55569730908957,1.95163925170919
kapc_2021,2.62381519153054,2.2655442716461,6.84638679396868,3.06903128199775
kapy_20,5.20442916819641,9.1000812445134,3.75638858038205,2.19435926445679
kapy_21,3.84537561136642,5.73952186559766,4.74999620526971,2.05520798423659
kapu_20,4.04283786736971,3.91624600574092,8.56946675353723,2.76821811086507
kapu_2122,2.01847086700733,2.48479187845952,1.30880606444906,2.96869219219952
kappr_20,3.98975842775014,11.1413416911944,4.24587660659293,2.50176128685339
kappr_2122,1.03373891553993,3.30212104373471,3.47246568441403,3.17060194212353
kaphpp_2022,2.19285780170645,6.27183409739724,3.37649868487179,3.69808845030407
kappop_2021,1.89250131602054,3.47204440061453,3.81275870149626,6.49261480566343
kappi_2023,1.56540198635837,2.67034291551096,3.56511856723646,2.21610137038405
kapk_20,1.2724856981752,3.58035755011928,2.7062994267911,3.9567697581305
kapk_21,1.05015603810803,4.74051363639461,4.34489658390269,5.11418134755622
kapHyp_lm_w2020,4.85818059004256,1.98746390110848,0.929668461013389,0.805612025431142
kapHyp_lm_w2021,2.07711787479525,1.19847053506791,0.702845779514216,0.957998770114687
kapHyp_lm_w2122,2.65465713619312,0.862291926248272,1.40716193995016,0.999676315663566
kapHyp_lm_w2021tot,1.56981772728441,0.45542465978543,0.711059742005487,0.893035635655219
